startYear,runtimeMinutes,numVotes,averageRating
2017.0,105.0,37331,5.7
2017.0,105.0,17055,6.2
2007.0,94.0,1016,4.5
2006.0,93.0,5414,7.4
2005.0,49.0,2224,6.6
2006.0,112.0,1169,5.3
2006.0,110.0,20952,7.5
2006.0,90.0,1778,3.6
2006.0,152.0,2344,7.0
1982.0,90.0,2085,7.2
2009.0,92.0,57931,5.9
2006.0,93.0,1002,5.3
2010.0,92.0,15244,3.8
2006.0,94.0,1378,7.3
2006.0,92.0,1391,6.7
2006.0,82.0,2270,6.0
2007.0,84.0,15674,4.7
2006.0,76.0,1069,7.0
2006.0,87.0,3080,5.8
2006.0,102.0,1635,7.5
2006.0,122.0,1633,7.9
2006.0,94.0,3545,7.3
2006.0,85.0,11088,6.3
2005.0,100.0,1328,6.0
2006.0,80.0,2461,5.4
2005.0,108.0,4838,7.0
2005.0,119.0,4888,7.4
2006.0,120.0,4110,6.8
2008.0,90.0,1170,4.6
2009.0,107.0,1594,7.2
2006.0,93.0,1472,5.4
2007.0,95.0,5485,7.3
2007.0,110.0,56348,6.1
2006.0,116.0,2480,4.5
2016.0,90.0,2419,5.4
2005.0,99.0,1661,5.8
2006.0,94.0,4371,6.5
2006.0,122.0,16455,5.8
2005.0,62.0,3831,8.2
2007.0,106.0,3402,5.1
2007.0,88.0,3187,3.7
2017.0,100.0,40332,6.0
2006.0,84.0,1061,4.8
2007.0,144.0,1761,3.4
2006.0,76.0,1362,7.9
2006.0,92.0,64701,7.0
2006.0,134.0,1756,5.2
2007.0,102.0,1392,5.5
2006.0,93.0,2517,6.7
2009.0,89.0,3905,5.6
2006.0,90.0,1627,5.2
2006.0,98.0,27078,7.5
2008.0,110.0,351098,6.7
2010.0,104.0,16673,6.5
2006.0,95.0,3241,4.4
2007.0,89.0,1109,3.3
2007.0,88.0,22083,6.8
2007.0,95.0,4472,5.9
2008.0,106.0,71455,6.1
2006.0,118.0,13408,7.4
2008.0,100.0,4993,6.3
2006.0,160.0,8519,6.6
2005.0,98.0,7092,2.8
2008.0,114.0,13013,5.5
2006.0,84.0,4959,5.5
2005.0,98.0,1099,7.9
1983.0,90.0,2084,7.2
1983.0,90.0,5483,8.0
2007.0,107.0,10738,5.9
2009.0,101.0,7451,5.5
2006.0,90.0,1046,6.8
2006.0,109.0,1505,7.8
2006.0,123.0,5050,7.1
2006.0,150.0,14255,7.4
2006.0,106.0,2081,7.4
2006.0,115.0,32337,6.5
2006.0,80.0,1284,2.7
2006.0,110.0,1773,6.9
2006.0,106.0,3928,7.8
2006.0,117.0,2604,6.1
2007.0,87.0,2757,5.5
2006.0,92.0,2963,4.8
2007.0,89.0,1090,3.4
2013.0,85.0,1163,3.7
2007.0,99.0,12418,5.7
2009.0,98.0,7520,6.2
2007.0,122.0,309374,6.9
2005.0,90.0,2104,6.2
2006.0,96.0,79099,7.4
2006.0,105.0,22111,7.1
2007.0,91.0,1631,5.5
2007.0,107.0,8841,5.5
2007.0,85.0,1714,4.2
2008.0,96.0,235631,7.1
2006.0,75.0,1200,4.4
2006.0,104.0,1654,5.8
2006.0,85.0,1870,6.7
1998.0,129.0,9534,7.3
2007.0,117.0,10510,6.0
2006.0,97.0,11475,7.2
2006.0,98.0,10884,7.2
2006.0,120.0,3741,6.9
2006.0,98.0,1409,5.0
2006.0,108.0,4697,6.1
2009.0,91.0,1787,7.2
2007.0,94.0,83013,5.5
2006.0,89.0,4034,7.3
2006.0,141.0,150276,7.9
2017.0,102.0,36220,4.5
2006.0,96.0,1065,3.7
2007.0,117.0,82794,6.8
2005.0,110.0,1045,7.0
2007.0,85.0,3834,5.0
2006.0,111.0,1322,7.1
2005.0,107.0,1198,7.2
2005.0,126.0,2272,6.5
2006.0,163.0,3026,7.5
2006.0,91.0,1309,7.0
2007.0,89.0,1434,7.0
2006.0,96.0,11326,7.5
1975.0,90.0,3669,7.6
1975.0,73.0,1528,7.0
2007.0,166.0,20904,7.7
2008.0,150.0,187391,6.5
2006.0,94.0,2097,6.2
2007.0,89.0,1395,3.9
2006.0,119.0,1669,6.0
2006.0,115.0,1131,7.9
2006.0,93.0,7155,7.3
2009.0,162.0,1087737,7.8
2007.0,84.0,25905,5.9
2007.0,103.0,83239,6.2
2007.0,96.0,4527,4.9
2006.0,156.0,2562,6.5
2006.0,82.0,14002,6.6
1987.0,103.0,3261,8.1
2005.0,100.0,1354,5.9
2005.0,115.0,2867,5.5
2005.0,96.0,1072,6.2
2007.0,92.0,3700,6.9
2006.0,94.0,2206,3.2
2007.0,94.0,2999,5.6
2007.0,87.0,167258,7.9
2007.0,86.0,3545,2.9
2008.0,100.0,1604,5.6
2010.0,116.0,1394,7.6
2007.0,97.0,5994,6.0
2006.0,116.0,4731,7.3
2007.0,93.0,19017,6.0
2007.0,87.0,1057,6.1
2007.0,142.0,7044,5.3
2007.0,94.0,112865,4.7
2007.0,131.0,4422,6.7
2006.0,85.0,1295,6.2
2006.0,126.0,27801,7.7
2006.0,94.0,4165,6.1
2009.0,97.0,93323,5.5
2009.0,104.0,9088,7.4
2010.0,112.0,174249,6.7
2007.0,148.0,548608,8.1
2007.0,93.0,1601,3.7
2006.0,138.0,2179,5.2
2007.0,104.0,94226,6.5
2007.0,103.0,12080,5.7
2008.0,128.0,206935,7.1
2006.0,90.0,6574,3.0
2007.0,111.0,3071,7.0
2007.0,85.0,9091,6.4
2006.0,131.0,55582,7.1
2007.0,90.0,3997,6.3
2007.0,115.0,1143,6.5
2006.0,93.0,2686,7.6
2006.0,150.0,1897,8.3
2006.0,93.0,5741,5.0
2007.0,105.0,4111,6.5
2007.0,95.0,21570,6.8
2007.0,112.0,36791,6.4
2009.0,134.0,40581,7.1
2007.0,81.0,5860,6.1
2009.0,98.0,8029,4.7
2007.0,115.0,137330,5.9
2007.0,103.0,7026,7.2
2006.0,86.0,4869,7.8
2007.0,91.0,37115,5.3
2007.0,105.0,1646,3.9
2006.0,90.0,2134,7.2
2006.0,101.0,9638,6.8
2009.0,91.0,49095,6.0
2008.0,92.0,1217,5.0
2013.0,90.0,10458,5.7
2007.0,124.0,1260,7.0
2006.0,85.0,4464,2.8
2012.0,91.0,38176,5.9
2006.0,106.0,10283,5.6
2007.0,114.0,2694,6.5
2009.0,105.0,107494,7.1
2007.0,95.0,50619,6.6
2009.0,104.0,8858,7.8
2007.0,143.0,1131,6.2
2007.0,157.0,379096,7.8
2007.0,90.0,1108,5.0
2008.0,150.0,34567,7.4
2008.0,125.0,1543,6.6
2007.0,100.0,220952,7.6
2013.0,89.0,23968,5.9
2007.0,117.0,12795,6.5
2007.0,104.0,2306,7.0
2006.0,189.0,9322,7.5
2007.0,114.0,2102,6.2
2008.0,90.0,37352,5.0
2007.0,94.0,2575,4.9
1978.0,92.0,9105,8.8
2005.0,92.0,2440,7.6
2006.0,89.0,1499,6.8
2006.0,121.0,1777,7.2
2006.0,130.0,5989,7.9
2007.0,92.0,2694,5.9
2007.0,90.0,20445,6.2
2008.0,95.0,3021,5.4
2013.0,101.0,5062,5.8
2009.0,103.0,1262,6.9
2006.0,167.0,1379,3.7
2007.0,116.0,1719,7.2
2006.0,92.0,3827,6.5
2006.0,105.0,2994,6.8
2011.0,106.0,70285,6.1
2006.0,89.0,1452,4.7
2008.0,112.0,71226,5.7
2007.0,94.0,16168,5.5
2011.0,102.0,31589,8.5
2007.0,94.0,4754,3.5
2013.0,143.0,670094,7.0
2007.0,95.0,3245,6.5
2006.0,102.0,3256,7.1
2006.0,71.0,1057,4.2
2006.0,95.0,2414,8.0
2007.0,97.0,5989,6.4
2007.0,85.0,8942,6.7
2007.0,89.0,1070,4.3
2007.0,83.0,3423,7.0
2007.0,108.0,6701,4.6
2008.0,120.0,6008,6.1
2006.0,89.0,1580,5.6
2006.0,100.0,4179,6.3
2007.0,93.0,12564,4.8
2007.0,96.0,1962,6.7
2007.0,79.0,1772,5.1
2006.0,75.0,3185,6.1
2006.0,90.0,3554,8.2
2006.0,103.0,2032,5.8
2006.0,81.0,3743,6.6
2007.0,85.0,1022,6.9
2016.0,98.0,23778,4.3
2007.0,98.0,1673,5.0
2007.0,108.0,2462,5.4
2010.0,90.0,32721,7.5
2007.0,114.0,35167,7.1
2007.0,109.0,21389,5.4
2010.0,90.0,1421,6.2
2009.0,86.0,20076,5.4
2006.0,97.0,1212,7.3
2006.0,112.0,1328,6.6
2007.0,100.0,6831,5.7
2006.0,115.0,1167,7.0
2006.0,94.0,6066,6.7
2006.0,87.0,38307,5.8
2009.0,98.0,1153,6.5
2007.0,90.0,1016,5.2
1995.0,92.0,1994,8.1
2006.0,104.0,5307,7.5
2007.0,82.0,2370,5.3
2007.0,88.0,2216,5.9
2007.0,139.0,2568,6.4
2011.0,100.0,548123,7.8
2009.0,99.0,57572,7.1
2007.0,108.0,22355,6.8
2009.0,97.0,117073,7.1
2006.0,100.0,1417,7.9
2008.0,97.0,10803,5.3
2008.0,107.0,377779,7.9
2014.0,110.0,9224,6.4
2009.0,107.0,13241,5.6
2007.0,89.0,3962,5.5
2007.0,120.0,139644,7.3
2007.0,89.0,8849,5.1
2006.0,91.0,2148,4.4
2007.0,95.0,8470,4.0
2007.0,103.0,20006,6.1
2007.0,85.0,15919,5.8
2007.0,90.0,1979,6.6
2007.0,94.0,40354,5.4
2011.0,86.0,2468,4.1
2010.0,103.0,100644,5.8
2006.0,98.0,1080,5.1
2007.0,137.0,1239,6.5
2006.0,91.0,1205,5.0
2006.0,107.0,1405,6.7
2006.0,110.0,3947,4.6
2006.0,105.0,3356,3.9
2007.0,103.0,2032,7.0
2006.0,133.0,1651,7.4
2007.0,127.0,1868,7.0
2007.0,123.0,238714,7.8
2007.0,86.0,3396,6.4
2006.0,85.0,14142,6.6
2007.0,110.0,1529,7.4
2006.0,84.0,3359,7.0
2007.0,100.0,4826,6.6
2005.0,110.0,1196,6.8
2009.0,96.0,1151,5.6
2008.0,119.0,10115,7.3
2007.0,101.0,9073,5.8
2007.0,94.0,2647,5.5
2007.0,108.0,5128,5.8
2019.0,116.0,3214,6.5
2006.0,140.0,1112,5.6
2007.0,113.0,5022,5.8
2007.0,94.0,1018,4.4
2007.0,93.0,10371,5.3
1999.0,89.0,1076,6.4
2006.0,110.0,1352,5.2
2009.0,100.0,20745,5.4
2008.0,95.0,23471,5.2
2008.0,113.0,2097,5.8
2006.0,87.0,1621,7.0
2008.0,98.0,28676,6.2
2007.0,93.0,14421,2.2
2012.0,102.0,3885,7.1
2007.0,106.0,4869,7.3
2009.0,93.0,9343,5.5
2014.0,96.0,52758,6.8
2007.0,88.0,73775,6.7
2006.0,88.0,1707,7.5
2008.0,84.0,1376,3.9
2007.0,93.0,1163,5.6
2007.0,95.0,1550,5.3
2007.0,124.0,11211,6.9
2015.0,108.0,47745,7.2
2007.0,95.0,6181,5.7
2007.0,105.0,1711,5.3
2006.0,93.0,21809,5.0
2007.0,101.0,3076,5.9
2007.0,93.0,19142,6.2
2009.0,80.0,3259,5.6
2013.0,100.0,69350,5.9
2013.0,117.0,422061,8.0
2007.0,105.0,1748,5.8
2006.0,95.0,2454,5.0
2010.0,103.0,4212,7.5
2007.0,110.0,6140,4.8
2007.0,90.0,1936,6.5
2008.0,110.0,99829,6.2
2007.0,92.0,2345,7.1
2009.0,113.0,33198,7.1
2007.0,93.0,2344,5.2
2008.0,95.0,2852,5.6
2012.0,130.0,296912,7.0
2013.0,96.0,114231,5.6
2006.0,96.0,3482,7.4
2015.0,100.0,8906,6.4
2006.0,91.0,5404,5.4
2012.0,115.0,1699,6.8
2008.0,78.0,3113,6.7
2007.0,84.0,10874,4.3
2007.0,95.0,1957,4.5
2005.0,97.0,3269,6.6
2008.0,93.0,6113,6.0
2007.0,113.0,23475,5.8
2007.0,87.0,7166,5.4
2006.0,100.0,2945,5.4
2007.0,97.0,11301,6.8
2006.0,99.0,4833,7.6
2007.0,83.0,2894,6.7
2007.0,90.0,1232,6.2
2006.0,91.0,1076,6.1
2006.0,111.0,1638,6.9
2006.0,143.0,1389,7.6
2006.0,158.0,2809,7.1
2006.0,107.0,2169,7.2
2009.0,109.0,74983,6.2
2007.0,97.0,3308,4.1
2007.0,90.0,106193,7.4
2007.0,155.0,1074,5.7
2006.0,79.0,3555,6.2
2006.0,90.0,1635,5.2
2008.0,108.0,205417,6.4
2007.0,128.0,20034,7.1
2009.0,99.0,2701,6.1
2007.0,93.0,7968,6.6
2008.0,103.0,11869,7.0
2006.0,90.0,1228,2.5
2013.0,88.0,63033,3.5
2007.0,108.0,49090,6.7
2007.0,91.0,1965,5.2
2006.0,110.0,8107,7.3
2007.0,88.0,10453,5.6
2007.0,90.0,1130,2.9
2007.0,106.0,6413,7.3
2007.0,88.0,3500,6.8
2007.0,120.0,5780,7.2
2009.0,127.0,567405,7.9
2007.0,118.0,9237,7.3
2007.0,93.0,17519,6.5
1992.0,80.0,1592,8.1
2010.0,91.0,39442,6.1
2006.0,81.0,1276,7.1
2008.0,102.0,87233,6.4
2007.0,86.0,99963,2.4
2006.0,94.0,10765,7.2
2006.0,106.0,2927,7.2
2007.0,90.0,10424,3.6
2006.0,74.0,3808,6.9
2007.0,97.0,15744,6.6
2008.0,111.0,255270,7.1
2007.0,89.0,59143,5.1
2008.0,112.0,419957,6.7
2006.0,87.0,3694,7.2
2007.0,124.0,3603,7.6
2006.0,88.0,1155,6.2
2008.0,107.0,37004,6.1
2008.0,111.0,49161,6.7
2008.0,89.0,2150,4.3
2008.0,115.0,57106,6.7
2006.0,96.0,5516,5.0
2010.0,106.0,264183,5.8
2019.0,107.0,34855,7.0
2007.0,95.0,4642,4.5
2007.0,86.0,6242,5.8
2011.0,115.0,719284,7.0
2007.0,132.0,10339,7.4
2007.0,77.0,7207,6.2
2007.0,98.0,31127,7.3
2008.0,113.0,2611,7.2
2007.0,90.0,1040,6.6
2008.0,86.0,17759,5.6
2011.0,92.0,16073,7.4
2016.0,123.0,235181,6.8
2008.0,93.0,3338,4.1
2007.0,110.0,17272,3.0
2007.0,105.0,67462,6.8
2013.0,114.0,19549,6.1
2008.0,91.0,35793,1.9
2010.0,101.0,130333,7.1
2007.0,91.0,8881,6.2
2007.0,102.0,9016,5.1
2006.0,118.0,1082,7.3
2007.0,98.0,30705,5.9
2007.0,122.0,53253,6.8
2008.0,90.0,6230,6.0
2007.0,91.0,25867,5.6
2007.0,104.0,8022,5.7
2006.0,157.0,9917,6.3
2006.0,87.0,1517,3.5
2006.0,48.0,1891,7.9
2006.0,111.0,15336,6.6
2003.0,90.0,1056,8.3
2007.0,85.0,6557,5.3
2007.0,106.0,134975,7.3
2008.0,98.0,57966,6.1
2006.0,93.0,5027,6.9
2004.0,84.0,1049,7.1
2006.0,91.0,1275,7.1
2007.0,89.0,2055,4.6
2009.0,91.0,14226,5.3
2009.0,113.0,6193,7.0
2007.0,144.0,12481,6.0
2008.0,86.0,10533,3.7
2008.0,102.0,8884,6.3
2009.0,84.0,42072,6.0
2007.0,89.0,2832,6.7
2007.0,100.0,2033,5.4
2009.0,107.0,2384,4.7
2007.0,96.0,5479,7.0
2006.0,97.0,1606,5.6
2007.0,78.0,2490,7.0
2007.0,155.0,10630,5.7
2007.0,142.0,2370,7.4
2001.0,167.0,1913,7.2
2006.0,90.0,1700,8.4
2009.0,138.0,263746,6.7
2007.0,98.0,1012,7.2
2006.0,95.0,15927,7.3
2007.0,105.0,1218,5.6
2009.0,80.0,2791,6.1
2006.0,93.0,1327,5.9
2006.0,110.0,15415,1.7
2008.0,97.0,19531,6.7
2007.0,100.0,1804,4.7
2006.0,97.0,16631,6.3
2007.0,111.0,87363,6.6
2009.0,99.0,4173,6.9
2007.0,118.0,2189,6.1
2006.0,97.0,2353,5.5
2007.0,106.0,11634,5.9
2008.0,108.0,13137,6.5
2007.0,87.0,1076,6.8
2007.0,157.0,35847,7.5
2008.0,103.0,44007,6.2
2007.0,96.0,85521,8.0
2008.0,131.0,1738,6.5
2006.0,120.0,1117,8.1
2006.0,98.0,56825,7.8
2010.0,101.0,40326,5.0
2009.0,98.0,6665,6.4
2006.0,82.0,1219,7.8
2006.0,89.0,6863,7.4
2007.0,84.0,2292,6.9
2008.0,90.0,22646,5.6
2007.0,100.0,1718,6.8
2007.0,108.0,2482,6.7
2007.0,104.0,4415,7.3
2009.0,82.0,1362,6.8
2006.0,90.0,1371,3.3
2006.0,80.0,1299,7.3
2012.0,104.0,1191,5.3
2009.0,119.0,24714,6.9
2006.0,105.0,1133,7.1
2015.0,119.0,156231,7.1
2007.0,87.0,12437,5.6
2006.0,141.0,15085,7.2
2007.0,130.0,4436,6.7
2006.0,68.0,1875,4.5
2006.0,77.0,3933,6.5
2007.0,104.0,52712,5.0
2011.0,91.0,75062,3.3
2011.0,97.0,50216,6.3
2007.0,117.0,1736,5.6
2007.0,96.0,4803,5.9
2007.0,102.0,1636,6.6
2007.0,100.0,32148,6.3
2007.0,122.0,8989,7.1
2008.0,135.0,67026,6.0
2007.0,96.0,16125,5.0
2009.0,100.0,1469,3.8
2007.0,92.0,1687,5.8
2006.0,93.0,4670,7.6
2012.0,76.0,1651,6.0
2008.0,87.0,49284,3.8
2007.0,90.0,9444,7.0
2009.0,86.0,3266,5.4
2007.0,135.0,1293,6.7
2005.0,83.0,1666,5.5
2006.0,85.0,2933,7.0
2007.0,99.0,42149,7.6
2006.0,160.0,1132,7.8
2006.0,110.0,1630,6.5
2007.0,165.0,1370,6.0
2008.0,84.0,26464,7.5
2006.0,123.0,1091,3.8
2007.0,173.0,2623,6.0
2008.0,99.0,54008,5.4
2006.0,101.0,9645,7.9
2007.0,88.0,5814,7.2
2008.0,86.0,1461,6.0
2000.0,51.0,1671,6.8
2010.0,118.0,171110,5.9
2008.0,123.0,278817,7.6
2009.0,84.0,4376,4.8
2009.0,101.0,29665,5.6
2007.0,102.0,1993,5.2
2006.0,115.0,1232,6.7
2007.0,108.0,24352,6.2
2007.0,98.0,1450,5.9
2007.0,90.0,13346,6.3
2006.0,75.0,1569,7.6
2010.0,104.0,122293,6.4
2008.0,101.0,56750,7.6
2007.0,108.0,44978,6.2
2009.0,87.0,74016,6.3
2006.0,88.0,1096,5.9
2005.0,100.0,5509,6.6
2006.0,164.0,11930,7.9
2007.0,90.0,12636,5.9
2013.0,131.0,123459,7.6
2011.0,113.0,93281,5.2
2006.0,88.0,5339,5.6
2007.0,85.0,5910,5.9
2007.0,86.0,4252,6.6
2008.0,87.0,15921,6.2
2007.0,104.0,1259,6.4
2006.0,75.0,4067,7.2
2014.0,169.0,1403089,8.6
2013.0,116.0,581028,7.0
2010.0,90.0,78155,7.7
2007.0,142.0,6346,7.5
2007.0,92.0,3006,5.1
2010.0,125.0,110809,5.7
2008.0,110.0,56775,5.7
2007.0,104.0,1428,6.5
2013.0,96.0,3388,5.2
2007.0,75.0,3323,6.8
2008.0,98.0,7724,5.2
2008.0,110.0,15971,6.3
2008.0,93.0,7035,5.4
2006.0,109.0,2320,6.6
2007.0,106.0,1342,7.4
2007.0,130.0,1399,6.5
2006.0,95.0,1959,7.7
2007.0,104.0,2825,6.8
2006.0,95.0,1942,7.2
2005.0,90.0,1792,5.7
2006.0,86.0,1913,5.1
2006.0,77.0,3643,4.2
2006.0,140.0,7575,7.4
2006.0,92.0,4109,6.7
2007.0,133.0,5855,7.1
2009.0,100.0,81139,5.8
2009.0,117.0,50128,6.7
2006.0,99.0,6348,7.2
2008.0,111.0,142015,7.1
2009.0,107.0,2216,3.8
2011.0,87.0,111512,5.7
2007.0,101.0,3889,6.7
2007.0,124.0,301465,7.2
2008.0,90.0,5924,5.4
2006.0,87.0,1807,6.0
2007.0,109.0,1346,6.4
2007.0,110.0,1470,5.7
2006.0,89.0,1439,6.0
2006.0,147.0,5392,7.9
2008.0,117.0,6649,6.8
2007.0,110.0,1519,5.4
2008.0,141.0,229561,7.7
2009.0,112.0,17397,7.0
2007.0,97.0,223206,7.4
2007.0,95.0,12236,7.1
2007.0,85.0,2909,6.7
2007.0,109.0,3031,7.1
2007.0,111.0,3140,6.9
2008.0,95.0,1489,3.2
2016.0,88.0,4067,3.6
2006.0,100.0,2058,5.3
2006.0,97.0,1286,6.0
2007.0,106.0,1062,6.8
2007.0,91.0,1758,6.8
2007.0,90.0,1905,5.1
2007.0,113.0,5506,6.7
2006.0,120.0,8453,6.5
2007.0,115.0,3757,6.6
2008.0,114.0,1414,6.4
2008.0,97.0,1026,5.3
2006.0,71.0,1057,7.1
2006.0,122.0,28507,7.4
2006.0,105.0,9035,7.4
2007.0,113.0,1920,7.1
1972.0,86.0,1381,6.7
2005.0,114.0,2480,6.5
2007.0,94.0,1180,6.2
2009.0,99.0,1297,4.5
2006.0,150.0,6032,7.8
2007.0,96.0,2153,5.8
2008.0,88.0,3271,5.5
2007.0,96.0,1215,4.9
2007.0,92.0,3957,6.8
2014.0,92.0,171646,6.3
2012.0,90.0,7005,3.6
2007.0,124.0,1866,6.6
2009.0,94.0,1226,5.3
2007.0,102.0,11605,7.4
2006.0,86.0,2383,4.0
2007.0,108.0,26449,6.6
2007.0,113.0,503838,7.6
2008.0,106.0,392393,6.6
2007.0,91.0,22498,6.6
2008.0,82.0,7474,6.5
2006.0,108.0,2568,6.9
2008.0,85.0,8379,2.0
2007.0,100.0,1534,7.2
2008.0,82.0,1189,6.3
2010.0,89.0,1358,5.7
2007.0,90.0,1092,5.2
2014.0,123.0,365862,6.4
2006.0,122.0,1354,7.0
2007.0,102.0,21796,6.7
2008.0,103.0,58675,4.8
2006.0,111.0,12077,7.6
2008.0,112.0,150875,7.1
2009.0,115.0,1791,5.4
2001.0,55.0,1470,6.9
2006.0,86.0,2723,7.3
2007.0,138.0,2916,3.7
2007.0,153.0,3995,5.6
2008.0,94.0,5612,6.0
2006.0,156.0,1144,6.6
2008.0,110.0,4116,6.9
2009.0,92.0,146804,6.6
2007.0,129.0,1930,6.8
2007.0,123.0,1858,7.2
2006.0,110.0,2467,6.5
2007.0,110.0,1054,6.9
2012.0,95.0,8280,4.9
2006.0,127.0,1002,6.9
2017.0,90.0,1124,5.4
2007.0,80.0,1996,7.3
2007.0,120.0,1525,6.1
2008.0,103.0,6867,7.2
2006.0,96.0,1225,6.3
2007.0,139.0,20636,6.6
2016.0,90.0,6839,6.1
2012.0,91.0,214637,7.1
2019.0,101.0,72142,5.7
2007.0,91.0,2855,4.9
2008.0,88.0,5474,4.6
2007.0,87.0,1410,6.4
2007.0,81.0,4115,4.8
2007.0,105.0,1072,6.7
2007.0,91.0,173325,7.2
2007.0,94.0,1005,6.8
2009.0,92.0,41007,5.6
2007.0,83.0,1014,6.7
2009.0,88.0,1014,6.2
2009.0,104.0,35465,5.9
2006.0,104.0,2322,5.2
2008.0,98.0,258815,6.9
2014.0,96.0,1888,7.2
2007.0,94.0,1140,5.9
2007.0,118.0,1115,7.1
2007.0,90.0,3533,4.1
2006.0,103.0,3245,7.1
2007.0,114.0,2635,8.1
2008.0,91.0,76687,5.8
2007.0,93.0,1024,6.3
2006.0,90.0,1127,5.6
2007.0,90.0,2521,3.1
2008.0,112.0,9991,7.2
2010.0,125.0,336995,7.5
2007.0,90.0,2177,6.0
2007.0,90.0,5404,6.0
2007.0,96.0,2811,4.5
2007.0,96.0,29542,6.8
2007.0,96.0,64610,6.8
2007.0,83.0,1629,5.6
2006.0,90.0,1001,7.1
2006.0,152.0,2402,8.2
2007.0,106.0,4598,7.2
2006.0,90.0,1512,7.1
2008.0,90.0,1253,6.2
2007.0,145.0,5786,7.2
2007.0,94.0,1751,4.8
2010.0,106.0,123112,7.0
2007.0,85.0,28410,6.7
2006.0,98.0,3060,7.6
2006.0,104.0,2339,6.4
2006.0,170.0,7958,8.2
2005.0,158.0,3643,7.6
2007.0,148.0,1325,6.1
2009.0,83.0,1498,6.9
2006.0,169.0,1552,5.1
2007.0,84.0,1732,6.0
2009.0,93.0,4679,2.1
2008.0,114.0,47816,6.8
2007.0,93.0,13483,7.5
2006.0,119.0,1439,7.2
2008.0,126.0,14215,7.4
2009.0,90.0,196140,6.9
2009.0,90.0,55510,6.4
2008.0,120.0,3591,5.0
2008.0,94.0,11924,4.6
2009.0,110.0,82368,6.5
2006.0,86.0,1359,7.7
2006.0,100.0,1524,6.2
2007.0,84.0,13123,7.3
2007.0,95.0,2040,6.4
2011.0,86.0,11748,4.7
2007.0,96.0,30232,7.0
2006.0,97.0,4066,2.5
2006.0,102.0,9251,7.7
2006.0,94.0,1324,5.6
2007.0,136.0,12125,7.3
2006.0,101.0,1667,6.8
2006.0,90.0,2212,6.3
2007.0,126.0,6046,7.0
2007.0,93.0,1607,6.3
2007.0,100.0,5997,7.1
2008.0,101.0,5433,6.5
2006.0,108.0,2526,7.2
2006.0,90.0,1409,5.1
2007.0,110.0,3620,6.3
2007.0,88.0,6478,6.3
2007.0,90.0,2651,4.1
2007.0,90.0,1248,5.9
2007.0,120.0,1897,5.5
2007.0,80.0,7314,7.2
2011.0,93.0,1561,4.8
2006.0,74.0,1180,6.7
2007.0,89.0,7280,7.1
2007.0,115.0,1610,6.2
2012.0,143.0,1227161,8.0
2008.0,100.0,3221,5.6
2013.0,102.0,97694,6.7
2008.0,100.0,3192,4.9
2007.0,90.0,2681,7.3
2007.0,83.0,1683,4.8
2007.0,95.0,45046,5.6
2007.0,99.0,13981,6.7
2006.0,97.0,2774,6.7
2007.0,102.0,2665,5.1
2012.0,110.0,2608,4.4
2007.0,95.0,5043,7.1
2009.0,99.0,1896,7.3
2009.0,95.0,4585,5.7
2008.0,147.0,1358,6.7
2006.0,112.0,10610,7.9
2006.0,90.0,65945,7.7
2008.0,97.0,77194,5.5
2006.0,106.0,2318,6.1
2006.0,108.0,3026,7.0
2006.0,97.0,6798,6.3
2007.0,92.0,9117,7.9
2007.0,122.0,2017,6.6
2007.0,106.0,14445,7.4
2006.0,111.0,3737,7.3
2006.0,91.0,2651,6.6
2007.0,95.0,2521,8.3
2006.0,115.0,1956,7.0
2008.0,133.0,1177,7.5
2006.0,95.0,1620,6.9
2006.0,92.0,2792,6.7
2006.0,89.0,4719,8.0
2006.0,113.0,1590,7.2
2007.0,82.0,35985,6.8
2008.0,95.0,3438,6.8
2006.0,120.0,1234,6.8
2006.0,108.0,6258,8.0
2012.0,112.0,18452,6.1
2007.0,104.0,40838,7.6
2007.0,88.0,29787,6.5
2009.0,89.0,2296,6.1
2007.0,100.0,5688,5.2
2004.0,180.0,1788,7.8
2006.0,110.0,5842,7.4
2007.0,114.0,13463,5.6
2006.0,122.0,1072,4.1
2010.0,84.0,2196,3.2
2007.0,94.0,1679,4.1
2008.0,95.0,22136,6.1
2007.0,85.0,11075,6.6
2006.0,140.0,3515,7.7
2008.0,112.0,146447,5.2
2018.0,99.0,22588,6.0
2007.0,98.0,1798,6.8
2006.0,111.0,5585,7.3
2007.0,118.0,2063,7.1
2007.0,96.0,1937,6.1
2007.0,89.0,2715,6.1
2009.0,112.0,14768,8.0
2012.0,96.0,9080,7.0
2008.0,121.0,68487,6.6
2007.0,99.0,1256,6.1
2007.0,115.0,95156,8.1
2009.0,93.0,54054,6.1
2014.0,133.0,1418,5.5
2007.0,116.0,1105,6.6
2008.0,91.0,68377,6.8
2008.0,82.0,77290,6.8
2006.0,131.0,1015,6.1
2008.0,110.0,75701,6.9
2007.0,96.0,2357,7.0
2014.0,92.0,59780,6.8
2008.0,97.0,8397,7.3
2008.0,98.0,15651,5.0
2008.0,104.0,99302,6.6
2009.0,95.0,17895,5.9
2009.0,99.0,1369,5.1
2007.0,119.0,2502,6.0
2007.0,106.0,25471,6.8
2008.0,101.0,65502,5.9
2006.0,175.0,3098,8.1
2008.0,121.0,4219,6.4
2008.0,92.0,2652,4.6
2007.0,99.0,3149,5.3
2007.0,90.0,1759,5.9
2007.0,85.0,8724,6.7
